Brain-Stem,CSF,Left-Accumbens-area,Left-Amygdala,Left-Caudate,Left-Cerebral-White-Matter,Left-Hippocampus,Left-Inf-Lat-Vent,Left-Lateral-Ventricle,Left-Pallidum,Left-Putamen,Left-Thalamus-Proper,Left-UnsegmentedWhiteMatter,Left-VentralDC,Left-choroid-plexus,Left-vessel,Optic-Chiasm,Right-Accumbens-area,Right-Amygdala,Right-Caudate,Right-Cerebral-White-Matter,Right-Hippocampus,Right-Inf-Lat-Vent,Right-Lateral-Ventricle,Right-Pallidum,Right-Putamen,Right-Thalamus-Proper,Right-UnsegmentedWhiteMatter,Right-VentralDC,Right-choroid-plexus,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-frontalpole,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-insula,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-paracentral,ctx-lh-parahippocampal,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-unknown,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-frontalpole,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-insula,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-paracentral,ctx-rh-parahippocampal,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-unknown,subid,wm-lh-bankssts,wm-lh-caudalanteriorcingulate,wm-lh-caudalmiddlefrontal,wm-lh-cuneus,wm-lh-entorhinal,wm-lh-frontalpole,wm-lh-fusiform,wm-lh-inferiorparietal,wm-lh-inferiortemporal,wm-lh-insula,wm-lh-isthmuscingulate,wm-lh-lateraloccipital,wm-lh-lateralorbitofrontal,wm-lh-lingual,wm-lh-medialorbitofrontal,wm-lh-middletemporal,wm-lh-paracentral,wm-lh-parahippocampal,wm-lh-parsopercularis,wm-lh-parsorbitalis,wm-lh-parstriangularis,wm-lh-pericalcarine,wm-lh-postcentral,wm-lh-posteriorcingulate,wm-lh-precentral,wm-lh-precuneus,wm-lh-rostralanteriorcingulate,wm-lh-rostralmiddlefrontal,wm-lh-superiorfrontal,wm-lh-superiorparietal,wm-lh-superiortemporal,wm-lh-supramarginal,wm-lh-temporalpole,wm-lh-transversetemporal,wm-rh-bankssts,wm-rh-caudalanteriorcingulate,wm-rh-caudalmiddlefrontal,wm-rh-cuneus,wm-rh-entorhinal,wm-rh-frontalpole,wm-rh-fusiform,wm-rh-inferiorparietal,wm-rh-inferiortemporal,wm-rh-insula,wm-rh-isthmuscingulate,wm-rh-lateraloccipital,wm-rh-lateralorbitofrontal,wm-rh-lingual,wm-rh-medialorbitofrontal,wm-rh-middletemporal,wm-rh-paracentral,wm-rh-parahippocampal,wm-rh-parsopercularis,wm-rh-parsorbitalis,wm-rh-parstriangularis,wm-rh-pericalcarine,wm-rh-postcentral,wm-rh-posteriorcingulate,wm-rh-precentral,wm-rh-precuneus,wm-rh-rostralanteriorcingulate,wm-rh-rostralmiddlefrontal,wm-rh-superiorfrontal,wm-rh-superiorparietal,wm-rh-superiortemporal,wm-rh-supramarginal,wm-rh-temporalpole,wm-rh-transversetemporal
22430.0,1030.0,1051.0,1874.0,4541.0,300.0,4643.0,350.0,4837.0,2587.0,6961.0,9849.0,31554.0,4701.0,442.0,24.0,240.0,822.0,1860.0,4962.0,108.0,4929.0,166.0,4594.0,2530.0,7264.0,10250.0,30582.0,4587.0,617.0,4413.0,2698.0,9048.0,4019.0,3052.0,963.0,13576.0,16836.0,13766.0,8072.0,3572.0,14084.0,9394.0,9421.0,5917.0,14978.0,4461.0,3308.0,5936.0,2982.0,4884.0,2527.0,14839.0,4289.0,18117.0,13160.0,3219.0,21365.0,32229.0,17987.0,17765.0,19196.0,2474.0,1852.0,821.0,3484.0,2856.0,7519.0,4301.0,3260.0,1630.0,16081.0,20315.0,15902.0,8707.0,3281.0,14143.0,9720.0,8341.0,7192.0,17624.0,5125.0,2546.0,5541.0,4504.0,6769.0,2565.0,14621.0,4333.0,16276.0,13660.0,2168.0,25590.0,27690.0,17427.0,15372.0,15447.0,2732.0,1373.0,429.0,5801569_VNav,3999.0,2798.0,7581.0,2150.0,995.0,202.0,7957.0,10311.0,6924.0,9913.0,4070.0,11491.0,7424.0,5536.0,3519.0,5290.0,3849.0,1636.0,3171.0,906.0,2736.0,3286.0,8165.0,4752.0,14344.0,9850.0,3206.0,13436.0,21020.0,11783.0,8707.0,11257.0,561.0,774.0,3180.0,3394.0,6450.0,2099.0,1037.0,349.0,8679.0,11849.0,7405.0,10466.0,3588.0,13060.0,9366.0,4893.0,3839.0,6916.0,5140.0,1414.0,3750.0,1598.0,4099.0,3220.0,7596.0,4656.0,13558.0,9916.0,2588.0,17321.0,17951.0,11638.0,6456.0,9988.0,571.0,775.0
21739.0,956.0,922.0,1881.0,4364.0,254.0,4542.0,383.0,4558.0,2340.0,6863.0,8995.0,32961.0,4786.0,441.0,26.0,262.0,967.0,1955.0,4740.0,213.0,4451.0,159.0,4337.0,2370.0,6581.0,8810.0,32643.0,4704.0,588.0,4669.0,2598.0,8949.0,4110.0,2588.0,911.0,13387.0,16772.0,13569.0,8187.0,3669.0,15318.0,9485.0,9630.0,6128.0,14652.0,4510.0,3118.0,5837.0,2945.0,4738.0,2848.0,14787.0,4165.0,17932.0,13299.0,3171.0,21017.0,32096.0,17832.0,17622.0,19071.0,2941.0,1837.0,834.0,3491.0,2853.0,7461.0,4685.0,3020.0,1459.0,16082.0,20065.0,15676.0,8722.0,3243.0,15864.0,9211.0,8270.0,7330.0,17198.0,5116.0,2540.0,5471.0,4130.0,6768.0,3087.0,14221.0,4391.0,16101.0,13628.0,2264.0,25764.0,27627.0,17498.0,15331.0,15786.0,2889.0,1366.0,827.0,5801569_VNavNorm,4206.0,2788.0,7421.0,2083.0,950.0,205.0,7918.0,10426.0,6980.0,10754.0,4172.0,9279.0,7391.0,5538.0,3975.0,5269.0,4095.0,1660.0,3234.0,906.0,2741.0,3309.0,8126.0,4679.0,14375.0,9997.0,2919.0,13218.0,21267.0,11831.0,8590.0,11291.0,651.0,811.0,3193.0,3426.0,6457.0,2170.0,1040.0,311.0,8795.0,11927.0,7488.0,10557.0,3439.0,9363.0,8824.0,4656.0,4144.0,6683.0,5310.0,1484.0,3768.0,1543.0,3867.0,3212.0,7792.0,4669.0,13468.0,10173.0,2658.0,17263.0,17916.0,11765.0,6383.0,10111.0,581.0,832.0
15671.253,2274.81,308.735,1395.708,3429.367,271.871,3781.622,298.495,11892.191,1932.283,4089.333,8114.154,16209.363,3460.598,588.286,8.192,114.688,507.903,1444.348,5966.32,611.838,4425.204,534.527,16396.243,1318.396,3349.495,7364.076,14253.017,3238.903,478.207,3134.967,1635.836,5132.786,5597.169,2230.778,1399.292,9726.437,17697.231,13617.627,6972.397,3274.743,13798.874,7365.1,7140.844,9534.438,12317.662,3466.742,2410.489,6555.118,4851.699,4010.997,1900.027,10901.986,2393.593,12901.853,8745.448,1536.508,19342.283,25446.33,15935.956,17120.209,12552.67,3110.903,1565.692,417.279,2820.088,680.958,4937.714,3781.622,1983.483,3945.973,9905.125,21746.628,11474.912,7825.387,3270.135,19405.771,12174.303,7833.066,6342.639,10983.394,4444.66,1938.939,5417.969,3941.877,4697.075,2753.016,10856.418,3056.632,12561.374,11192.289,677.374,15800.277,17507.28,15890.388,12825.565,10481.123,5725.168,1156.093,822.27,5805525_HCP,3367.927,2243.578,5770.224,2029.05,1091.069,944.637,6309.871,9043.431,6297.071,8920.551,3184.119,8030.186,6224.879,5064.178,5676.528,5565.425,3236.343,1084.413,3679.222,1871.867,4920.818,2623.993,8543.721,3337.719,12421.086,7272.94,2794.488,11171.297,19186.123,11698.144,9916.901,8962.535,967.165,1053.181,3018.744,1481.212,4418.036,2477.561,583.166,1453.052,5097.458,11471.328,5031.41,7670.251,3133.943,11506.656,9692.645,4996.594,5091.826,5866.48,4340.212,836.606,3016.184,3019.256,4446.708,3194.871,7260.652,3522.55,11849.695,8226.281,1342.972,12114.911,13322.715,10924.002,9563.11,8062.954,1766.395,794.622
16831.046,1711.005,825.002,1409.004,3916.011,171.0,4377.012,328.001,11606.032,1756.005,5287.014,8555.023,15179.042,3802.01,657.002,38.0,208.001,635.002,1442.004,4525.012,242.001,4264.012,503.001,13601.037,1751.005,5043.014,8367.023,14592.04,3628.01,760.002,2941.008,2244.006,7243.02,4446.012,2632.007,1081.003,12253.034,18862.052,14899.041,7313.02,3990.011,13246.036,8534.023,9052.025,7592.021,14499.04,4190.011,2579.007,5786.016,3821.01,4166.011,3172.009,12676.035,3449.009,15434.042,10227.028,2996.008,25785.071,29676.081,17445.048,15843.043,13869.038,2702.007,1356.004,464.001,2414.007,2285.006,9317.026,5307.015,2051.006,1132.003,11437.031,24883.068,14716.04,7861.022,3631.01,11925.033,8308.023,9506.026,7112.019,16674.046,5277.014,2186.006,5331.015,3292.009,6068.017,3532.01,11944.033,4496.012,15702.043,12287.034,3059.008,22246.061,30290.083,17609.048,14649.04,11470.031,2342.006,1243.003,640.002,5805525_VNav,3193.009,2543.007,6326.017,2237.006,840.002,300.001,6011.016,8619.024,6438.018,8162.022,3301.009,8720.024,5703.016,4661.013,4328.012,5014.014,3114.009,1156.003,2636.007,996.003,2943.008,3632.01,6504.018,3535.01,11723.032,7073.019,2762.008,14279.039,15965.044,11005.03,7665.021,7522.021,733.002,965.003,2593.007,2283.006,6639.018,2386.007,621.002,306.001,5578.015,11978.033,5977.016,8265.023,3287.009,9409.026,6623.018,4506.012,3296.009,5722.016,4545.012,1090.003,3079.008,1263.003,3163.009,3689.01,7230.02,3842.011,12168.033,7891.022,1953.005,12581.034,16943.046,9997.027,6357.017,7625.021,589.002,862.002
16490.045,1668.005,577.002,1507.004,3898.011,231.001,4226.012,384.001,11443.031,1763.005,5043.014,7859.022,17174.047,3523.01,588.002,22.0,266.001,691.002,1559.004,4339.012,301.001,4056.011,667.002,13426.037,1586.004,4893.013,7656.021,16304.045,3501.01,629.002,2917.008,2199.006,7246.02,4658.013,2541.007,1618.004,12614.035,18687.051,15051.041,7201.02,3644.01,13695.038,9795.027,9127.025,7578.021,15132.041,4219.012,2521.007,5615.015,4193.011,4438.012,3076.008,12536.034,3644.01,15342.042,10742.029,3048.008,26677.073,29683.081,17021.047,16195.044,13880.038,2428.007,1422.004,680.002,2893.008,2232.006,9379.026,5282.014,2079.006,1532.004,11485.031,24466.067,14310.039,7868.022,3414.009,13478.037,8745.024,9027.025,8103.022,16496.045,5306.015,2060.006,5341.015,3651.01,5865.016,3430.009,11763.032,4262.012,15815.043,12723.035,3178.009,22938.063,30714.084,17354.048,14090.039,11669.032,2720.007,1146.003,752.002,5805525_VNavNorm,3300.009,2554.007,6275.017,2223.006,847.002,408.001,6268.017,8636.024,6471.018,7954.022,3367.009,7668.021,6337.017,4663.013,4510.012,5216.014,3154.009,1235.003,2598.007,1176.003,3002.008,3464.009,6396.018,3474.01,11775.032,7085.019,2827.008,14297.039,15931.044,10750.029,7836.021,7606.021,739.002,999.003,2733.007,2179.006,6835.019,2344.006,627.002,472.001,5512.015,12139.033,5871.016,8319.023,3357.009,8166.022,6509.018,4486.012,3713.01,5672.016,4508.012,1030.003,3017.008,1386.004,3183.009,3509.01,6977.019,3859.011,11913.033,8066.022,1989.005,12308.034,17550.048,9789.027,6096.017,7629.021,673.002,824.002
18287.19,959.493,672.771,1707.528,4005.395,312.321,4594.198,208.897,2709.517,2560.524,5849.628,7902.757,24511.091,4577.814,345.602,10.752,231.937,785.924,1912.329,4188.18,287.233,4618.774,237.057,2728.973,2306.571,5953.052,7623.716,22972.524,4553.237,485.378,2523.66,2342.411,7256.61,4405.269,3139.087,1223.686,11133.492,18252.374,11663.415,8517.672,3361.808,18410.583,8841.258,6778.4,6075.933,14249.027,4473.365,2801.677,7208.482,2977.294,4994.583,2089.482,11892.28,4089.875,14825.03,12753.468,3110.927,22426.217,28040.836,15337.544,14053.442,11353.653,1501.703,1385.991,629.763,2679.309,2255.371,6430.238,4440.597,1948.169,1156.101,10696.242,22405.225,9451.564,7999.526,2934.286,15528.521,8447.528,7635.492,7509.539,13954.114,5112.344,2603.02,4408.341,3791.378,5089.304,2465.804,11420.214,3744.274,14599.237,11611.703,2033.674,22811.243,27437.697,15985.739,13466.687,14058.562,2769.421,1169.414,822.276,5814252_HCP,2040.33,2913.806,5918.236,2711.053,1290.758,588.291,6107.677,10869.299,6431.774,12163.641,3489.296,12743.74,7215.65,5063.704,3612.689,6388.254,4029.459,1484.807,4066.835,1328.646,3308.048,2338.827,7777.829,4219.924,12005.432,9355.82,2317.323,14793.286,18791.0,11741.239,8252.455,7757.86,953.348,822.788,2875.918,2814.989,4716.566,3606.545,718.851,512.002,6497.823,14651.973,5665.307,9443.372,3432.464,11687.991,8122.918,5273.625,3762.706,6055.964,5051.416,1797.64,2832.397,2041.354,3342.352,2860.045,8676.905,4008.979,12224.058,10522.673,1838.089,14472.772,18947.673,12378.17,6755.36,8002.086,1267.718,796.676
19212.984,1167.999,751.999,1493.999,4208.996,176.0,4377.996,331.0,3110.997,2483.998,6259.995,8638.993,20994.982,4264.996,382.0,8.0,271.0,811.999,1751.999,4272.996,141.0,4481.996,183.0,3058.997,2302.998,6234.995,8284.993,20604.983,4327.996,814.999,2766.998,2296.998,7310.994,3464.997,2217.998,1098.999,13213.989,19786.983,13730.989,8135.993,3363.997,16367.986,9401.992,6564.995,6535.995,14265.988,4265.996,2745.998,7026.994,3253.997,5182.996,2525.998,9890.992,4175.997,13750.989,12683.989,3121.997,24070.98,28479.976,15944.987,14226.988,11966.99,2519.998,1390.999,599.0,3285.997,2221.998,7308.994,4107.997,2309.998,1331.999,11979.99,22406.981,10415.991,7694.994,2936.998,14703.988,10094.992,7108.994,6684.994,15275.987,4697.996,2626.998,4662.996,4004.997,4607.996,2175.998,9368.992,4119.997,13787.988,12044.99,1964.998,22766.981,28135.977,17218.986,14157.988,11952.99,3033.997,1304.999,698.999,5814252_VNav,2261.998,2862.998,6176.995,2743.998,877.999,507.0,7218.994,13049.989,6760.994,10812.991,3588.997,12566.99,7026.994,5029.996,5020.996,7119.994,4393.996,1334.999,4067.997,1110.999,3393.997,3098.997,7492.994,4578.996,13319.989,9725.992,2207.998,16366.986,20223.983,13406.989,8367.993,8769.993,657.999,829.999,3255.997,2816.998,5762.995,2976.998,677.999,469.0,6716.994,15892.987,6025.995,9111.992,3343.997,11517.99,9068.992,4864.996,3479.997,7089.994,5244.996,1628.999,3232.997,1639.999,3483.997,2896.998,7804.993,4284.996,14468.988,9865.992,2002.998,15300.987,19690.984,14900.988,7764.994,9201.992,844.999,894.999
18309.985,957.999,684.999,1645.999,4037.997,160.0,4360.996,253.0,3097.997,2214.998,6021.995,8308.993,22471.981,4282.996,448.0,8.0,243.0,825.999,1788.999,4270.996,162.0,4601.996,237.0,2927.998,2235.998,5986.995,7774.994,21989.982,4482.996,592.0,2855.998,2491.998,7318.994,3565.997,2066.998,1024.999,12988.989,19905.983,13493.989,8113.993,3406.997,16781.986,9572.992,6712.994,6699.994,14382.988,4368.996,2660.998,7100.994,3234.997,5412.995,2380.998,10211.991,4306.996,13863.988,12379.99,3066.997,24021.98,28033.977,16378.986,14184.988,12320.99,2552.998,1396.999,732.999,3284.997,2346.998,7144.994,4363.996,2115.998,1328.999,11518.99,23715.98,10406.991,7901.993,2899.998,14451.988,9581.992,7167.994,6808.994,15271.987,4697.996,2646.998,4665.996,4055.997,4658.996,2153.998,10126.992,4160.997,13962.988,12389.99,2168.998,22871.981,28389.976,17065.986,14437.988,12683.989,2948.998,1241.999,668.999,5814252_VNavNorm,2194.998,3093.997,5966.995,2674.998,875.999,396.0,7388.994,12394.99,6406.995,11038.991,3533.997,12311.99,6722.994,5085.996,5102.996,6390.995,4466.996,1427.999,3858.997,1002.999,3380.997,2876.998,7024.994,4798.996,12919.989,9515.992,2344.998,15962.987,19155.984,13456.989,8123.993,8201.993,599.0,828.999,3184.997,2853.998,5357.996,3031.997,649.999,416.0,6842.994,14721.988,5667.995,9633.992,3335.997,11005.991,8282.993,4680.996,3218.997,6155.995,5178.996,1557.999,3159.997,1647.999,3147.997,2982.998,7157.994,4278.996,14239.988,10117.992,2122.998,14493.988,19348.984,14478.988,6957.994,8200.993,837.999,883.999
21128.166,879.615,552.959,1937.406,4363.771,386.048,5637.625,177.664,4037.627,2441.725,6638.584,10039.284,25784.288,4372.987,408.575,8.192,100.352,723.967,2456.061,4100.603,429.567,5767.161,754.175,3699.707,2129.405,6893.559,8644.085,27398.622,4490.746,427.007,2381.309,2267.645,10334.195,5050.362,3343.356,1342.462,14424.046,16457.196,17065.963,9471.988,4422.139,18345.961,11068.402,11602.93,6095.864,16055.788,5056.506,4087.291,7497.719,3359.228,5223.93,3371.004,15186.925,4983.802,19949.031,17272.299,3953.147,25904.608,35527.124,22832.1,18011.626,18507.241,3096.06,2187.261,803.327,3032.572,3879.931,9695.732,5260.794,2628.605,1784.83,12702.704,24012.258,15718.893,9348.084,2919.42,19143.656,10129.396,11208.69,7674.871,16659.947,5554.681,2979.324,5959.161,4502.522,5504.505,3396.604,15961.58,5325.305,18054.634,17351.659,2974.716,28641.245,33288.663,19253.736,18113.002,16545.26,3247.1,1424.382,1319.934,5817994_HCP,2309.629,3059.196,8062.966,2720.765,1362.942,362.496,7764.47,8660.469,7860.726,11281.394,5284.857,10387.955,6754.296,6627.832,4676.602,6288.376,4651.002,2022.91,4406.779,1129.471,3230.716,5016.57,8771.061,5430.265,15883.756,12400.625,3168.252,14328.302,22077.925,14655.982,8786.933,10409.459,808.447,868.351,3132.924,3769.851,7341.559,3018.748,1080.319,378.368,7084.023,12645.36,6625.784,11299.826,3503.1,10279.411,7542.775,7170.551,4142.075,7372.279,5570.553,1830.91,3052.54,1543.678,3414.012,4959.738,9783.796,5487.097,15445.485,12253.681,2352.637,17806.826,20797.414,11871.217,7771.126,11031.538,750.079,492.543
21874.969,881.999,770.999,1949.997,4351.994,219.0,5759.992,251.0,4517.994,2753.996,6558.991,10804.985,23358.967,4404.994,551.999,11.0,235.0,889.999,2372.997,4471.994,224.0,5717.992,938.999,3926.994,2166.997,7283.99,9860.986,23934.966,4356.994,591.999,2479.996,2289.997,10857.984,5940.992,3271.995,930.999,14032.98,14653.979,17041.976,9966.986,4258.994,16779.976,10557.985,14734.979,5410.992,16351.977,5043.993,3841.995,7413.989,3262.995,5010.993,2628.996,14416.979,5070.993,19344.972,16461.976,3603.995,23606.966,34534.951,19275.972,17321.975,17790.975,2773.996,1964.997,712.999,3176.995,3941.994,9299.987,5307.992,3127.996,1753.997,12932.981,23151.967,15624.978,9682.986,3074.996,17388.975,9843.986,11547.983,7782.989,16753.976,5321.992,2984.996,5783.992,3970.994,5097.993,3562.995,15571.978,5266.992,17599.975,16718.976,2901.996,28408.959,31484.955,19656.972,17797.975,16051.977,2927.996,1347.998,781.999,5817994_VNav,2257.997,3149.995,8483.988,5880.992,1307.998,289.0,7195.99,7379.989,7778.989,12180.983,5019.993,11085.984,6692.99,8466.988,3541.995,6511.991,4870.993,1832.997,4323.994,1168.998,3197.995,3739.995,8576.988,5485.992,15439.978,10672.985,2476.996,14440.979,21515.969,12767.982,8537.988,10521.985,577.999,715.999,3113.996,3939.994,7057.99,3138.996,997.999,353.999,6986.99,12493.982,6446.991,11566.983,3608.995,13660.98,6866.99,6727.99,4270.994,7087.99,5396.992,1829.997,3154.995,1475.998,3069.996,4836.993,9548.986,5291.992,15413.978,12048.983,2193.997,18165.974,19247.972,12312.982,7676.989,10898.984,696.999,606.999
21341.969,835.999,544.999,1943.997,4290.994,306.0,5353.992,199.0,4314.994,2356.997,6512.991,9402.987,25194.964,4339.994,404.999,20.0,225.0,770.999,2279.997,4015.994,295.0,5402.992,932.999,3760.995,2010.997,7012.99,8380.988,27106.961,4261.994,494.999,2424.997,2231.997,10228.985,5002.993,3617.995,936.999,14477.979,15646.978,16272.977,9915.986,4456.994,17455.975,10464.985,11569.983,5295.992,15953.977,4943.993,3864.994,7184.99,3274.995,5085.993,3507.995,14199.98,4912.993,18743.973,17302.975,3890.994,23503.966,34435.951,21172.97,16910.976,17634.975,2751.996,2001.997,710.999,3126.996,3902.994,9474.986,5150.993,2595.996,1921.997,12886.982,23533.966,15040.978,8983.987,3220.995,18678.973,10188.985,11362.984,7474.989,16388.977,5327.992,2898.996,5536.992,4037.994,5104.993,3873.994,15279.978,5244.992,17097.976,16876.976,2800.996,27470.961,31744.955,19170.973,17372.975,15956.977,3286.995,1331.998,943.999,5817994_VNavNorm,2355.997,3030.996,8438.988,2617.996,1430.998,288.0,7813.989,8599.988,7753.989,12441.982,5239.993,9943.986,6773.99,6055.991,3257.995,6468.991,4615.993,1967.997,4383.994,1134.998,3344.995,4613.993,8450.988,5489.992,15260.978,12808.982,2891.996,14205.98,22106.968,14849.979,8472.988,10602.985,622.999,822.999,3218.995,3692.995,7329.99,2852.996,929.999,371.999,7022.99,13147.981,6614.991,10611.985,3704.995,10615.985,8273.988,6870.99,4164.994,6828.99,5502.992,1922.997,3056.996,1501.998,3138.996,4563.993,9581.986,5461.992,15338.978,12351.982,2200.997,17751.975,20224.971,12067.983,7666.989,10796.985,760.999,556.999
22926.422,707.587,642.05,1615.878,3760.142,263.681,4710.418,202.753,2519.05,2085.384,5536.277,8691.233,28878.957,5032.979,271.361,6.656,163.841,770.563,1897.479,3813.39,245.249,4489.233,153.089,2656.266,1944.071,5744.15,7909.918,29996.145,4809.234,353.281,3405.325,2233.352,9613.348,3613.71,2403.337,1192.965,11618.86,18444.87,14679.607,7950.366,2424.329,14733.368,9474.084,7434.268,6738.969,13474.867,4337.68,2508.297,5530.133,2940.427,3898.895,2502.665,12217.39,4089.359,16375.358,11173.418,2729.994,19619.914,29473.391,13559.347,15162.937,15534.651,2939.403,1289.733,771.075,2491.401,2019.336,8145.439,3422.733,2932.235,2043.4,12501.551,22023.251,15193.657,8189.471,2564.106,15844.412,8008.734,9231.907,7012.378,15081.017,4754.45,2421.769,4146.192,3123.212,4298.768,2419.209,11759.148,4227.6,15838.268,10821.673,3199.5,19850.315,27070.566,13452.339,12692.528,11808.813,3482.125,952.836,918.531,5818210_HCP,2778.122,2517.001,7116.315,2326.537,879.619,259.585,6221.847,10828.841,6280.728,9764.389,3352.589,8812.577,7128.603,5202.452,3388.429,5252.116,4459.025,1544.71,2915.339,840.707,2249.224,3657.23,7011.354,4163.088,12162.094,7921.182,2296.329,11053.098,18720.839,10703.4,6862.362,8901.666,925.187,541.698,2833.931,3518.989,5385.748,2271.241,846.339,405.506,6123.543,11796.525,6506.009,9661.476,3281.42,10145.83,6051.351,5942.294,2964.491,6175.767,5315.604,1539.078,2509.833,1022.468,2575.37,3926.543,6980.634,4135.952,12642.864,7322.14,2252.808,12182.574,16505.918,10280.999,4869.65,7806.493,748.547,609.282
23417.0,797.0,714.0,1555.0,3807.0,160.0,4558.0,270.0,3241.0,1970.0,5930.0,9428.0,24640.0,5716.0,392.0,77.0,212.0,973.0,1807.0,4057.0,79.0,4431.0,179.0,3223.0,2249.0,5772.0,9548.0,24756.0,5215.0,496.0,3265.0,2258.0,9988.0,3380.0,2649.0,1135.0,11722.0,18279.0,14730.0,7553.0,2511.0,13711.0,9457.0,7649.0,6265.0,13498.0,4131.0,2804.0,5522.0,2844.0,3693.0,2300.0,12109.0,3985.0,15313.0,10789.0,2716.0,19817.0,29583.0,14720.0,14539.0,15854.0,3366.0,1273.0,630.0,2739.0,2307.0,9276.0,3133.0,3120.0,1865.0,12726.0,21935.0,15661.0,7826.0,2687.0,14376.0,8683.0,8570.0,5866.0,15395.0,4871.0,2547.0,4159.0,2824.0,4226.0,2699.0,11425.0,4154.0,16081.0,10804.0,3140.0,19839.0,29118.0,13708.0,12241.0,11299.0,3209.0,964.0,808.0,5818210_VNav,2850.0,2386.0,7301.0,2122.0,816.0,241.0,6101.0,11148.0,6417.0,10002.0,3279.0,11555.0,6318.0,4603.0,3697.0,5948.0,4117.0,1336.0,2977.0,1448.0,2176.0,3375.0,7232.0,4397.0,12330.0,7213.0,2047.0,11362.0,19425.0,10594.0,7109.0,9333.0,1193.0,489.0,2894.0,3896.0,6118.0,1952.0,860.0,451.0,6073.0,12484.0,7120.0,9273.0,3189.0,14003.0,6111.0,5689.0,2865.0,6806.0,5118.0,1314.0,2432.0,1018.0,2535.0,3573.0,7316.0,4017.0,13347.0,6855.0,2097.0,11764.0,17253.0,10404.0,5077.0,8215.0,925.0,562.0
22349.0,616.0,732.0,1540.0,3852.0,203.0,4601.0,218.0,2749.0,1791.0,5665.0,7910.0,27875.0,5762.0,295.0,21.0,237.0,713.0,1616.0,3922.0,191.0,4369.0,105.0,2957.0,2012.0,5590.0,8119.0,27844.0,5162.0,423.0,3318.0,2392.0,9994.0,3654.0,2541.0,989.0,11803.0,18684.0,14571.0,7585.0,2643.0,15117.0,9550.0,7830.0,6052.0,13596.0,4319.0,2891.0,5556.0,3139.0,3900.0,2750.0,12773.0,3932.0,15964.0,11208.0,2735.0,19537.0,30710.0,14901.0,15156.0,16073.0,2920.0,1275.0,1121.0,2830.0,2242.0,8888.0,3710.0,3549.0,1752.0,12441.0,22604.0,15310.0,8452.0,2696.0,15138.0,8453.0,10431.0,6056.0,15296.0,4763.0,2325.0,4123.0,3095.0,4279.0,2803.0,12150.0,4306.0,16046.0,11064.0,3319.0,19953.0,28733.0,14612.0,12998.0,11773.0,2846.0,943.0,776.0,5818210_VNavNorm,2712.0,2584.0,7145.0,1939.0,762.0,164.0,5834.0,10571.0,5783.0,9562.0,3362.0,8087.0,6247.0,4600.0,3293.0,5207.0,4226.0,1502.0,2772.0,842.0,2270.0,3118.0,6496.0,4170.0,11647.0,7497.0,2251.0,10237.0,18601.0,10177.0,6428.0,8653.0,682.0,448.0,2890.0,3705.0,5776.0,1813.0,761.0,298.0,5920.0,11182.0,6256.0,9972.0,3222.0,8890.0,5797.0,5583.0,2987.0,5837.0,5166.0,1306.0,2108.0,882.0,2336.0,3475.0,6437.0,4232.0,12380.0,6990.0,1990.0,11483.0,16401.0,9696.0,4469.0,7480.0,624.0,549.0
