ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-insula,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-paracentral,ctx-lh-parahippocampal,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-transversetemporal,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-insula,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-paracentral,ctx-rh-parahippocampal,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-transversetemporal,subid
1052.81018936,3184.99093578,2562.60229278,724.533170562,4145.61175136,5721.07467404,4242.29868112,2234.30864319,1525.84527564,6686.2891147,3682.23499887,4419.99567363,2227.68386407,5600.25666888,1722.10160748,990.855934022,2287.93243284,1220.03089487,2262.27832606,1667.39816469,5742.41182716,1656.20300084,5448.9520214,4703.03777444,1430.877381,8813.61202675,9619.06998851,7390.94357381,6028.70973749,5591.72700278,569.598495623,1043.38715667,2993.33903372,2615.22782711,725.543037096,3779.0804214,7303.84061008,5241.85584684,2587.74541144,1489.37576202,6993.35213854,3005.10899704,4310.63786525,2455.30607042,5413.77797454,2071.21065735,815.448641612,1831.25203277,1492.18645983,2470.53947592,1904.95084061,5884.99199069,1396.69061912,5963.32558261,4756.62294538,1094.11158108,9698.32926393,9576.32795224,6645.62283338,5431.38984407,5022.48125789,611.982552405,5794726_VNav
1072.91240457,3160.55019779,2625.61204301,792.627463448,3925.66922511,6022.97181969,4392.92300432,2314.87151878,1495.21274377,6840.2706773,3658.89208265,4401.64448387,2210.80419129,5590.62304441,1702.08832701,958.462749399,2336.40268614,1217.67040965,2275.75652494,1811.19880761,5715.94832186,1653.18680639,5433.14117303,4825.58333844,1376.18540561,8826.85478056,9596.80359001,7364.59430272,5997.09979664,5422.84769922,576.481061869,1045.00580258,3039.84636131,2883.27801315,686.03013662,4070.78260323,7378.61902994,5015.29972679,2440.62461879,1441.06035014,7113.82774596,2972.74146554,4591.77196671,2387.55148474,5374.41216611,2030.01410238,844.65725486,1851.71232819,1522.27349201,2520.46079496,2139.62890879,5935.24477359,1462.20982274,5953.61425722,4805.54515936,1120.82040414,9743.17708801,9504.00447133,6553.17420016,5313.98887015,5100.55172899,611.992643482,5794726_VNavNorm
800.807113511,3510.53090261,2151.85118164,906.107436652,3804.27795296,6108.84529738,5597.5138327,2912.58596354,1774.27635776,5648.25341035,3874.13927336,4310.27868834,2441.4030393,5428.95727549,1534.31765887,986.374948767,2171.3003937,1284.53242662,2145.68967754,1625.25680188,5420.18282785,1608.93645266,6284.52008061,5791.29680054,1361.19107138,9314.71146744,9199.26846947,8072.34350455,5374.54435888,5658.88384827,626.141667786,1208.64627249,3341.05025015,1960.70703465,733.716231446,4749.20516338,8276.29125217,5254.30774167,2876.54238491,1532.20091039,6905.26502745,3454.09892568,4012.96348493,2635.37595664,5748.84597449,1796.09736634,878.264796557,2177.40214268,1301.74786418,2593.55307761,1614.95732296,4631.88588104,2018.73918031,6022.35845286,5441.45106073,873.064641158,8989.25492377,9967.61397616,7169.55574065,5145.43214946,4140.1867846,359.4849997,5797949_HCP
874.798631631,3494.08532829,2109.51148066,967.411064001,3899.61938092,6154.2673937,5691.6488258,2706.42866505,1886.15526602,5606.30465724,3852.97875899,4283.67450798,2563.11060092,5522.80911076,1522.82165138,953.336176707,2167.10283406,1282.74266683,2052.50356517,1528.82176285,5438.82816478,1677.5728711,6165.06415637,5811.29934369,1250.36612728,9454.44810467,8949.72077337,8014.69375368,5274.92817923,5653.53171895,620.079978826,1258.81081933,3373.39951619,2127.32689893,716.088223719,4419.00661042,8411.29479749,5074.88743213,2371.84877874,1584.17288574,6975.6154306,3688.81711318,4055.61674482,2431.89053198,5853.05991416,1758.72734551,847.414415279,2191.28872502,1310.58875179,2475.12601555,1755.22718597,4625.26755426,2112.24118494,5981.20369341,5641.76973748,918.626186448,9099.82902859,10029.5074976,7408.92609928,5235.47446793,4120.21198293,380.387989294,5797949_VNav
913.548382328,3395.56610864,2162.83290222,894.326522436,3881.05448439,6156.47672362,5794.38741351,2909.68061456,1830.98872484,5605.9409799,3874.00667005,4385.82528247,2632.29147603,5477.83997661,1500.03245512,1059.05044943,2150.85084624,1301.09263539,2132.05222631,1560.84815803,5384.04482865,1657.57775932,6223.10925612,5872.24155291,1259.3808002,9432.25322029,9029.37116882,8126.4334934,5201.06647935,5748.46848173,623.116286011,1230.38689164,3257.59260162,2002.7035157,695.373646546,4602.03639188,8312.21233375,5196.51936033,2346.98261932,1558.66896085,6923.06547851,3638.7709269,4029.78924344,2518.11193613,5797.7553357,1742.92727239,910.298060816,2195.54312534,1306.05470184,2459.66512757,1808.82225654,4614.42185319,2175.91430893,6066.78950973,5412.4603303,889.781860419,9249.70310298,10011.4181653,7396.08416349,5075.71191785,4101.21858685,398.167667019,5797949_VNavNorm
700.03074887,3789.6779393,1774.27009264,611.193098347,3817.63906833,6876.72521648,5235.47523104,2020.16459814,1137.2889476,6657.25298142,3513.84896394,2707.23988705,2256.96621432,5049.83224779,1803.42506537,857.228384127,2570.92610016,1145.17455906,2438.19850271,977.799398057,5142.19568865,1546.17027918,6211.40103025,6069.36072772,1241.26567337,9088.35568517,11100.0179997,7697.63737645,4899.75092665,5503.93126729,446.975919826,992.296985014,3526.59059221,2106.72743868,531.648487304,4037.41871605,6963.00592343,5146.97158136,1983.37814077,1177.38040354,5647.48441828,3655.60655974,4021.12829745,2852.71425136,5167.16452634,1736.28017685,716.720723411,2058.89983621,1635.00337388,2424.22070901,1138.95880469,5507.8414825,1506.0786535,6284.70641303,5487.94877459,1031.81130016,8913.30415953,10514.9052916,8081.66500283,5014.23550887,4568.74429865,369.406574831,5801360_HCP
693.458386492,3684.57961963,1827.10572793,670.639263386,4345.81431932,7113.22497741,5280.94939479,1893.21000253,1254.31036171,6088.84308469,3488.28690096,2973.24913269,2015.19203864,5196.52698293,1769.53806412,829.566852665,2557.68592348,1035.07831687,2307.91612112,974.540833369,4932.08726206,1532.24170212,5862.67741542,5699.3734811,1156.15167134,8965.46687939,10800.0132412,8111.26982184,4723.11547219,4840.60223331,403.582912997,1023.36147258,3722.55265159,1946.52190345,529.984613425,3995.78679549,7669.89676006,4865.87190452,2169.08428768,1141.27692846,5464.61574611,3623.86268131,3790.70042839,2752.01703825,5511.6852945,1693.1825241,737.571775865,2031.88660836,1646.58358285,2241.85687418,1113.27143184,5320.11630684,1608.90852488,6226.94948084,5406.05539724,976.148174105,8698.43533969,9877.35406177,7774.92786778,4936.86515472,4336.91712682,353.143847905,5801360_VNav
669.078621868,3706.63489331,1928.72774483,626.69665564,4131.12415968,7242.75484655,5260.08129365,2000.78810389,1208.40739746,6454.58858486,3468.66840641,2859.60763404,2037.19654668,5097.16835559,1786.96640231,827.365963407,2646.42777274,1030.48027565,2285.54853165,966.856579821,4954.76156333,1585.06466624,5860.66503166,5442.12858831,1088.47333323,8840.22384811,10659.903827,8326.54391205,4838.12750189,4931.88447367,388.581744919,1001.96217136,3870.43796726,2033.39624855,504.271699534,3789.21124501,8030.80821917,4741.09058785,1969.39751829,1102.45167089,5668.01020909,3701.84726356,3856.24095734,2833.24756515,5491.49650795,1663.4504496,739.760596533,2099.10054297,1658.20813072,2291.93200606,1131.40275391,5320.92563361,1599.67051218,6224.53906951,5458.43808685,978.113928519,8583.6981904,9786.96511507,7898.8034083,4850.10029704,4405.1588229,344.156318188,5801360_VNavNorm
937.403404321,3351.27640154,2028.33325535,940.651143214,4792.56804419,6631.49659157,4756.94561246,2721.69605337,1407.3594409,6733.7683796,3178.64773336,4186.84070988,2435.15750178,5101.58049639,1738.93824041,1107.54824111,2190.17369652,1111.99364795,1960.8572202,1300.5218383,6671.98781576,1499.24001497,7008.92327911,4924.09364344,1082.76314347,8266.25443013,11367.8593601,7577.14818532,5886.86193288,7155.07152327,804.853094451,1091.86710348,2657.35103404,2126.04811832,862.36746895,5771.11483954,7246.17881768,5567.0395794,2524.65576316,1249.63795998,6850.03454912,3647.43062905,3875.01976349,3104.00192626,5807.40416634,1998.20608526,854.127247507,1978.65355659,1552.27399368,2460.20596601,1278.74821992,6166.99506062,1720.02129377,6222.13739695,5064.03047175,877.685950241,10443.4116626,10235.7880999,7417.57387805,5201.80038795,5728.93539071,557.848029967,5801569_HCP
1018.28524102,3465.51646212,2028.8179097,968.16567501,5020.11190675,6560.61723578,4906.87385451,2462.22400008,1326.29448516,6813.20099086,3318.10066882,4170.79142691,2422.83069527,5157.93513245,1782.49225746,1197.57025152,2354.83769104,1182.32353306,1870.15757675,1281.90883303,6712.87499483,1604.04312814,7025.92526245,5018.88326356,1248.72518431,8545.98912074,11687.6545507,7702.01058163,6080.69253292,7171.395487,811.506927872,1213.27051442,2899.00675742,2055.953164,980.466617759,5949.41401662,7629.58244163,5662.4139272,2641.78190787,1343.61575421,6549.99412302,3899.45349338,3814.389759,3136.56155355,5995.86820735,2097.29343425,850.74580341,2011.53248783,1676.45867612,2614.90619767,1258.02132454,6616.25411077,1807.99556538,6466.71735282,5223.13621942,866.413474007,10447.4482147,10371.399696,7532.15754545,5338.33772496,5770.11168588,560.212885888,5801569_VNav
1000.30236802,3418.35590066,2091.29883948,818.428948348,5017.81984261,6611.13304001,4912.56679403,2688.28445282,1426.01819649,6804.25667559,3358.33355645,4335.87915774,2579.87491934,5197.40386821,1787.63724571,1158.42589926,2290.58046567,1179.10355608,1831.24159101,1336.2303903,6650.69299816,1569.88590624,6966.17071759,5057.25446097,1203.67474563,8396.06859594,11674.4975908,7633.19266519,6042.70013426,7144.89761339,812.148617668,1197.74029883,2856.60917472,2226.63355118,916.923381912,5893.91008915,7516.91330632,5610.58958681,2642.99773787,1329.00506769,6959.14385172,3618.56560914,3821.21718792,3299.0388517,5912.05668375,2029.15885695,856.06841237,1982.15336952,1625.61582572,2631.2046469,1457.15039591,6437.52332847,1814.01393322,6440.59549424,5203.06323598,875.389252884,10668.4368214,10401.6124031,7530.43299253,5300.69187961,5843.89781862,565.375847461,5801569_VNavNorm
950.12616628,2160.80667285,2024.28650991,789.19644744,3588.77235371,7020.20059997,4828.5219413,2211.44217026,1321.5241341,5518.46427538,2114.34907213,2184.98437162,2809.46151294,4684.50972939,1532.95958808,849.862715135,2477.98785354,1119.09361444,1373.30885887,907.424410301,5793.98248107,1137.40620395,6425.15415425,3334.30915495,806.592092476,6786.07031779,9745.97529682,6930.16400056,6070.62338358,5008.14347055,690.237656286,472.661444224,1840.05736041,1784.51667417,478.088256799,3501.98165251,8555.98174184,3896.8805846,1982.08597063,1250.29603372,6010.79270793,3294.4763063,2172.39963536,1948.43797531,4183.22389919,1779.98507939,722.113217212,1755.90033663,664.013605933,1517.83044426,1102.68147581,5791.25031232,1381.42634239,5725.17480214,4249.63748518,292.98805691,5439.6346771,6895.67048486,7501.62032311,4811.12895704,4077.35187127,455.49132269,5805525_HCP
882.446801885,2725.15006368,2224.69864001,832.057489358,4477.01903145,6975.63275857,5057.91895183,2043.52352947,1585.09236114,6245.00927503,2923.33789993,4055.56989531,2587.14530235,5161.15021577,1653.88964844,908.059118126,2203.58623246,1439.21569665,1719.34242067,1617.69902648,5715.83711388,1364.9828533,6241.187033,3853.25055625,986.33319134,10085.6674329,10633.2760186,7257.68764605,5695.98625981,4909.13051256,542.373309341,930.769501693,3373.69721077,2377.89254537,634.697475852,4098.7438671,9213.49498235,5041.29779366,2066.81815715,1380.55451775,5752.154535,3247.06175201,4257.38135547,2521.19943071,5655.44642647,2030.65427205,760.068123748,1861.78807872,1232.60477477,2270.20750961,1742.83510742,5731.13876395,1726.36507268,6376.11197801,4649.63424864,951.755543537,8710.84237149,10704.8805835,7366.93311574,5071.94805198,4092.44850758,456.599427456,5805525_VNav
871.935819758,2761.05771404,2262.84296993,811.868340909,4606.27569556,6958.53235983,5149.73312384,2018.68794643,1489.53334232,6304.15218234,3380.20698838,4164.05415838,2736.42371827,5393.35448617,1662.80967752,899.855634277,2159.04783199,1553.89982586,1779.74569267,1566.22458343,5706.78894193,1416.01475325,6245.20485246,3927.97076394,953.657904956,10413.8178949,10767.8374774,7117.7641333,5676.38529737,5003.13691583,580.13193444,950.133405033,3380.09142577,2359.69358715,657.580255057,4019.92697466,9111.40970061,4978.31052751,2156.19055565,1330.08571157,5979.93256451,3115.5466922,4159.49664957,2773.14066607,5642.50514003,2052.94951999,720.166998446,1913.5181058,1350.88864517,2239.18751866,1680.2118995,5641.8203639,1672.58732515,6372.17952129,4803.2840082,973.450801117,8739.10348581,10897.0423315,7242.34970976,5017.80477028,4190.87068743,420.28634952,5805525_VNavNorm
867.537018447,2754.08528359,1800.38957459,963.968684791,4259.41479535,6920.05179057,4268.73690668,2695.90994065,1342.01607291,6702.20339246,3687.99785852,2823.38624543,2195.94951937,5335.36067484,1716.43704381,1068.03382015,2980.74680955,1374.78426729,2213.08281797,984.136970674,5637.11663735,1634.64683324,6190.69004972,4960.80085898,1092.97070114,8808.28106639,10765.6965476,6724.57550972,5153.23591457,4479.9976223,601.834214337,945.801684764,2597.11740596,2192.65122956,656.237432442,4204.47344459,8866.24917923,3752.33836342,2363.64051309,1183.43846085,6684.36154994,3441.99757847,3454.20405174,2953.57754979,5101.04041462,2083.72340612,983.562137022,1837.60380873,1621.85111966,2219.42357491,1077.46588501,5109.06540655,1422.80475028,5924.13856115,4857.04342229,723.507854663,8912.83286557,10356.0267467,6752.13926006,4991.62457961,5338.58569546,469.655946382,5814252_HCP
880.326209724,2709.66129118,1634.28609374,752.453961526,4868.712488,7853.50538302,5168.93025028,2503.27799331,1354.30928411,7369.28069704,3601.31513241,3039.84872938,2846.18403717,5248.40289766,1871.36184581,1009.53507443,2929.78879965,1346.62961096,2205.78942167,1243.02476388,5382.07308861,1687.11061789,5721.52003006,4955.4460461,1115.94184783,9590.16690685,11050.4456331,7388.48157763,5354.30128997,4772.53286234,614.672868972,924.946172766,3015.79963764,2069.62179217,718.873717153,4313.85633175,9068.12423857,4012.39266053,2248.77870216,1172.07195166,6912.63984696,4100.4492951,3350.07301893,2890.9283284,5514.23583225,1927.95196247,952.030689539,1946.70615773,1645.31345994,2018.09334364,1151.00549213,5077.85914568,1636.55423537,6193.43187037,4783.05945533,749.016026414,9716.4910719,10974.1317774,8252.53610416,5270.244516,4856.33102058,484.904296716,5814252_VNav
897.563433989,2712.31920813,1664.62574914,665.56693407,4823.66995858,7816.95301578,5221.94523101,2386.59298034,1401.40817133,7411.88538854,3575.85530725,3086.38236652,2637.51521564,5207.26678363,1879.5112461,1011.47897846,2951.98210332,1348.52384026,2271.47385375,1152.84409752,5374.69162379,1783.79107431,5722.31717671,4897.65293798,1107.71527422,9601.63581244,10884.1033832,7569.543399,5294.11088585,4748.27031942,600.631115197,927.785842998,2957.06204943,2126.78764401,677.603962647,4251.71700329,9088.14111368,3878.46708263,2252.30747953,1180.35436514,6764.27343356,3826.13156859,3259.17123426,2873.6233516,5518.23476128,1912.62413115,962.309800237,1903.52670572,1715.84394467,1975.87049358,1089.98616648,5091.02208123,1613.25946883,6175.13158565,4913.94421926,816.329146078,9688.48814079,10972.0257193,8147.45694774,5227.2882019,4846.25288142,454.492744823,5814252_VNavNorm
840.758832824,3568.69298389,2388.11957177,1124.0098747,5418.11116136,6067.95152413,6010.67538479,2732.5732336,1868.53297876,8159.95158176,3718.45800715,5169.68048449,2408.7777637,5495.19530935,1948.56830313,1376.26511307,2762.86513394,1232.83658684,2008.90197166,1796.78520259,7225.174403,1922.07439063,7640.21642698,6474.58053618,1464.02215882,9869.52395754,12224.083636,9612.17302127,5761.97346471,6594.46581096,860.449549378,1498.75034134,3617.81431643,2553.63912326,845.287611727,4558.1633818,8931.77275434,5612.26634071,2611.46818881,1253.29169046,7924.73259081,3615.07069629,4975.11500677,2991.86326715,5658.61633682,2174.4455049,977.653175465,2037.4523454,1728.24996241,2048.21821908,1752.38378088,7411.15136554,2050.24256462,6864.96192802,6368.66213955,1057.10109007,11296.7112797,11773.6371747,8249.66868669,5961.88640498,5678.09242023,597.686090034,5817994_HCP
855.734506853,3803.92028764,2354.85691073,1026.68465631,5091.18332513,5394.18015635,6126.65399767,3120.02192691,1818.76981218,5538.83665764,3665.39153421,5222.65101146,2126.21076957,5490.69048775,2002.32435915,1329.89595823,2823.40330133,1242.91008214,2008.69340262,1363.77159063,6639.61666316,1947.71292305,7264.55082498,6114.89242427,1287.60909213,9402.66955146,11933.4097295,7807.00707436,5724.8991225,6509.46462043,795.501869752,1501.08927932,3474.30741975,2389.07783856,944.332113222,4496.33996215,8943.15252351,5455.4810255,3025.94806576,1278.69236672,7648.75408441,3690.13165324,4774.78335183,3255.70579875,5601.02368062,2150.14204079,1026.82739297,2066.0960627,1618.56943256,2067.49204169,1626.9410285,7149.4182017,2042.21109043,6760.28985086,6209.7297236,1090.11309408,11527.5730759,11587.9416071,8512.10926017,5963.6590388,5703.01326082,582.646196271,5817994_VNav
838.094390033,3618.25079184,2327.53292502,1139.54481321,5357.88216263,6020.12893786,6052.47474477,3176.26950936,1917.49304094,7993.77649729,3701.28580855,5038.39138127,2015.74441446,5483.75857161,1977.16170254,1351.0257666,2771.14144269,1260.17655374,2046.15983753,1734.30093432,6711.00574355,1934.5794209,7110.90258087,6724.3655756,1443.36921247,9466.97255376,11990.876511,9128.98606541,5701.98093981,6491.0614556,821.369587625,1490.15687768,3600.56583933,2383.63637644,785.752445265,4630.31045642,9077.87479667,5470.52131532,2576.99079604,1299.88705747,8101.69706312,4046.0189595,4910.17107568,3108.78678879,5672.20924296,2152.75921178,996.449843318,1968.85730316,1654.41009718,2051.38417721,1850.74317685,7135.34398346,2037.82232069,6677.29623005,6328.64267967,1065.95482512,11290.4035608,11690.6910225,8325.44467318,5932.50001359,5698.24786316,588.59679578,5817994_VNavNorm
784.912042434,3568.51785053,1775.59312722,773.034908184,3931.93910256,6925.77559711,5092.38878997,2480.00417832,976.221465887,6356.39102438,3322.43556218,3329.9370348,2520.13195494,4458.5963457,1692.57006094,900.359675916,1967.40156008,1206.21091672,1494.04967842,1130.80720333,5599.46157588,1338.98677487,6033.60924104,4077.54049885,892.605898453,7420.0987364,10128.9160909,5774.43166148,4903.1623576,5750.09157398,568.552820235,753.422191885,2972.92779996,1661.88157339,763.741486232,3983.61095111,8283.51275367,5268.03041675,2423.2654045,991.530970619,6922.8990032,2898.41361158,4151.97473339,2756.4851104,4966.49910656,1804.75325891,847.808941441,1494.49909913,1196.72762111,1636.54385059,1234.80845594,5347.18316266,1526.56376582,5764.65167535,3993.17719667,1176.78534399,7937.27588699,9799.72562343,5696.3819481,4290.91743925,4141.21882384,353.369441134,5818210_HCP
801.692044941,3702.08480315,1652.04977746,812.793171245,3863.46239657,6944.40118442,5177.45736737,2519.517223,1057.76327324,6609.89546876,3458.41246915,3309.67574173,2470.60751628,4606.37254889,1671.07657517,954.885997685,2003.82152798,1261.57488242,1445.57022813,1032.48653626,5606.86743497,1468.5816308,5814.59704983,3993.56703474,964.375727509,7776.40069987,10421.6049897,6141.4829417,5021.86968531,5948.02597779,560.185185561,884.072986464,3438.14236273,1459.32471309,856.22573326,4122.98764366,8608.62483263,5319.10531965,2805.52096304,1081.30449219,7294.97898739,3129.33423938,3867.1740128,2410.85720708,5212.42252519,1849.69020783,856.586106829,1533.15942833,1166.53543698,1612.77740007,1244.7837903,5315.54265327,1648.93395094,6012.42195031,3969.40418709,1223.09033363,7762.09663301,10630.1548793,5760.2979444,4381.16089586,4180.10945733,366.112707792,5818210_VNav
857.358445404,3686.51014959,1727.00793819,790.064359433,3933.15088189,6995.85028596,5141.31988623,2211.77311802,1085.66255818,6464.76608759,3322.94405096,3365.2321156,2268.78711628,4625.45893223,1706.59667831,976.281894666,2030.50766427,1241.20360193,1443.45857255,1170.7975141,5683.21162244,1392.14396903,5856.81377035,4132.29317197,930.010412785,7490.7879814,10605.2672604,6148.98831805,5020.04761992,5921.46188211,566.629916958,883.263690393,3278.26358672,1724.26329912,810.843281622,4080.36795239,8422.28288614,5208.84313766,2797.0577505,1042.41809797,6527.29960364,3022.59343817,4573.77585659,2503.05668518,5194.20862853,1833.24703435,773.144810761,1500.09143317,1236.82439809,1639.51819048,1274.12162538,5331.63117891,1665.10422627,5912.58840017,4065.7782839,1231.09749724,7915.22063275,10491.3658095,5896.53243183,4508.41158736,4161.45842539,358.46768706,5818210_VNavNorm
579.111963632,3570.80533672,1552.92178527,700.076766685,3928.09747494,6357.59846771,3572.62995299,2256.11652432,1484.21100639,6493.3501487,3361.13442512,3427.72683117,2807.02831731,4785.72741397,2005.19860028,1001.32719117,2880.80827647,1145.59490627,2032.66280084,798.933616194,6588.51484434,1449.89494847,6563.08322767,5264.20471672,863.77618376,6374.26983969,10924.4339862,8390.68310098,5902.49777774,6268.55774896,788.561433061,584.569210681,3714.98238083,1757.92576583,715.332443464,3842.61995091,8023.75451566,4098.35929363,2389.18933573,1421.32276005,6340.73067442,3044.28803709,4437.54118461,2839.19154414,5281.97921707,2217.03564066,864.191456815,2395.0661997,1224.43521977,2125.76252503,1425.82182053,6603.40459449,1471.86630065,6522.86075345,5261.53958814,524.66636473,8086.38239382,11328.2080089,7607.07615876,5539.24455714,4571.59405299,412.129140221,5820397_HCP
595.183297113,3958.50382592,1572.59804643,840.668295808,4691.53532823,6491.3433112,4481.18645536,2451.80948339,1547.48443009,6540.42649217,3982.30675339,3808.89987766,2856.55575762,5273.94860493,1898.16841307,1013.14160208,3139.87877098,1328.54421147,2032.94328105,1065.06936374,6556.8543152,1810.36572597,6329.29769225,5231.98984903,1007.08637499,10189.3958766,11977.7548589,9017.85131636,6096.90539927,6191.89062882,816.949313717,741.864861256,4027.00984657,2156.72083009,796.560913304,4101.64494815,7947.35927386,4506.97245754,2149.20559552,1336.48490276,6619.44513108,3954.32579823,5025.18084095,3126.81521839,5087.71363997,2060.29046268,754.206504027,2124.92949964,1474.94003097,2303.53775875,1553.34247401,7182.42617565,1779.32541119,6576.5835718,5158.09832147,804.365171451,10372.0626299,11868.8238322,8225.69516633,5391.73373411,4299.97950052,393.375812725,5820397_VNav
601.870548395,4009.80725028,1594.72318888,790.81268349,4895.95836041,6535.26800343,4406.14574662,2433.87607567,1458.48508589,6544.25596371,3930.06239911,3942.32601144,2879.51823023,5334.18848326,1911.58200007,966.954694925,3001.35652691,1360.98398161,2025.46271039,1045.41235317,6433.09168036,1843.90244378,6442.66593308,5383.10206356,948.549524793,10203.9739236,12207.1649657,8998.52304307,6255.77499139,6289.27666864,787.250575891,718.530176623,4074.32782953,2083.97896275,840.660103233,4100.01101193,7999.43295942,4555.18305163,2210.1440212,1418.62297291,6660.70101125,3930.63656111,4957.613477,3275.07104623,5076.1964281,2014.28901218,786.152983122,2158.07857288,1540.08331219,2373.7964309,1603.3666115,7397.64377443,1739.75064459,6643.78900151,5186.46638969,781.544704769,10580.6836527,12044.6191163,8832.37189408,5454.49349732,4257.64506757,391.358697203,5820397_VNavNorm
741.176773741,3210.91442407,1862.07011329,637.017366136,4029.56683256,7384.83719631,5173.84526413,2215.81765125,1436.86399314,6465.80155538,2993.14527223,3913.01252863,2970.42376521,5607.97458176,1586.05130727,947.110089215,2113.73464237,1187.7365243,1916.9865209,1419.63198499,6319.11655615,1512.33272548,5768.69178972,4371.31657442,1139.66787142,10337.5654448,11054.2647214,7431.5605933,5880.05547166,4795.65866247,501.295478265,1027.01237233,2555.86086742,2295.98025234,690.884574471,4342.30728262,7387.69436414,4698.54283962,2381.88666026,1359.40518539,7559.70438862,2866.9870596,4110.12033878,2631.73549466,5476.30977481,1822.87249739,813.849275307,1855.58983563,1209.51728581,2476.34097238,1560.87920487,4688.5077252,1712.57717602,5249.34954537,5132.36883945,1060.3530118,10119.2268862,10995.7087258,6864.50619805,5206.2602662,4628.06589953,444.685156127,5830730_HCP
772.299873517,3489.31391321,2110.55490321,695.705862951,3882.84826746,7519.8324522,5756.26999611,2402.23727817,1450.91217131,6175.33307615,3522.98508856,4018.15145804,2937.87392155,5600.90208248,1703.95950617,933.155153747,2113.07250953,1238.28695509,2009.53940597,1340.92590816,5912.76219137,1626.6132832,5506.35710172,4654.73717207,1112.43811018,10373.5190105,11225.2971648,7214.06966484,6246.68259231,4857.4237218,509.39441845,1111.61972518,2653.00299527,2340.38136963,622.799075307,4336.09447878,7677.2227167,4723.04892636,2612.96208864,1425.32220431,7756.56566884,3254.55943538,4104.40416678,3098.86070054,5726.04822694,1894.66775272,829.427169539,1863.91743071,1296.51765259,2498.51033669,1634.43307712,4722.69320285,1744.76209559,5230.60093174,5352.33404495,1113.96513477,10567.9589806,11767.2174908,6906.89624099,5310.82724537,4901.56836758,465.790857169,5830730_VNav
799.313105577,3484.38814497,2129.53690056,654.760380394,3872.84908403,7310.18167622,5599.57749252,2296.23395624,1542.86490245,6225.56630483,3489.68858171,4006.17899583,3039.92025199,5641.86951648,1717.29548046,943.532776456,2114.22799986,1206.19496767,2028.68076401,1301.23006955,6116.6202707,1536.93127068,5580.62701228,4599.4424379,1270.71619624,10168.8890719,11220.8060692,7232.41224383,6278.63354228,5046.16824421,502.429016917,1059.9945863,2674.64939589,2347.2043896,678.280315649,4384.13619499,7633.5488067,4743.38392645,2144.61800965,1379.39986862,7646.17484884,3644.95661637,4160.37050129,3042.57165322,5654.20958039,1838.53232933,843.148800732,1845.24233598,1296.04845297,2512.71348979,1644.328064,4746.54596314,1692.3349364,5175.1605183,5250.66770388,1114.67055528,10546.9331774,11696.1552115,7139.92147487,5278.79734239,4846.50765351,471.169490987,5830730_VNavNorm
631.593035112,2669.77627026,1803.89630431,681.336747245,3763.84000781,6543.05250279,3951.06094362,1997.57823497,1176.58723395,7324.30878218,2787.17337012,3795.6656051,2305.90180979,4363.04290214,1444.01271243,817.220018905,2284.69440538,1155.16405384,1879.47716258,1381.11827769,5047.28425558,1333.46596197,6019.92505688,3803.84776608,783.143889531,7258.2010117,7478.33565195,6537.78200376,5217.59780652,5431.49918909,652.61561538,1261.92362383,1821.86988577,1938.77993368,681.070455124,3904.6653759,5720.45643637,3213.25779783,1994.29426659,996.760781899,7057.68417525,2629.79444255,4945.17114116,2152.5248924,4896.72668119,1421.45715617,764.784744195,1766.23072814,1559.61910883,2999.0933362,1583.33670444,3895.32979559,1413.16841621,4404.04978972,4331.31703671,1092.11272653,10960.5504333,9636.9273913,4715.12362088,4883.93144419,3806.89287773,427.23124223,5834050_HCP
